"","PriorSalesKey","PriorSales"
"14332","952June2013",169541
"14333","953June2013",118456
"14334","954June2013",158379
"14335","955June2013",89902
"14336","956June2013",97055
"14337","957June2013",179779
"14338","958June2013",119230
"14339","959June2013",172490
"14340","960June2013",151479
"14341","961June2013",153223
"14342","962June2013",148334
"14343","963June2013",232286
"14344","964June2013",227781
"14345","965June2013",187848
"14346","966June2013",114820
"14347","967June2013",225128
"14348","968June2013",164775
"14349","969June2013",76970
"14350","970June2013",84742
"14351","971June2013",184539
"14352","972June2013",57785
"14353","973June2013",130757
"14354","974June2013",269504
"14355","975June2013",192991
"14356","976June2013",161837
"14357","977June2013",120080
"14358","978June2013",159643
"14359","979June2013",141436
"14360","980June2013",170117
"14361","981June2013",165037
"14362","982June2013",179076
"14363","983June2013",282327
"14364","984June2013",127058
"14365","985June2013",192636
"14366","986June2013",146047
"14367","987June2013",168581
"14368","988June2013",131439
"14369","989June2013",124225
"14370","990June2013",147197
"14371","991June2013",132636
"14372","992June2013",137321
"14373","993June2013",178366
"14374","994June2013",101093
"14375","995June2013",212768
"14376","996June2013",141890
"14377","997June2013",117048
"14378","998June2013",100192
"14379","999June2013",217256
"14380","1000June2013",203586
"14381","1001June2013",121375
"14382","1002June2013",138470
"14383","1003June2013",200455
"14384","1004June2013",115171
"14385","1005June2013",145924
"14386","1006June2013",131812
"14387","1007June2013",151881
"14388","1008June2013",119660
"14389","1009June2013",106169
"14390","1010June2013",197837
"14391","1011June2013",174249
"14392","1012June2013",145301
"14393","1013June2013",91718
"14394","1014June2013",272466
"14395","1015June2013",132832
"14396","1016June2013",115800
"14397","1017June2013",170874
"14398","1018June2013",269417
"14399","1019June2013",217641
"14400","1020June2013",234353
"14401","1021June2013",225042
"14402","1022June2013",159807
"14403","1023June2013",156071
"14404","1024June2013",141143
"14405","1025June2013",186780
"14406","1026June2013",212471
"14407","1027June2013",297695
"14408","1028June2013",98489
"14409","1029June2013",127416
"14410","1030June2013",83965
"14411","1031June2013",115394
"14412","1032June2013",200863
"14413","1033June2013",339020
"14414","1034June2013",140838
"14415","1035June2013",111387
"14416","1036June2013",117528
"14417","1037June2013",160381
"14418","1038June2013",149907
"14419","1039June2013",159209
"14420","1040June2013",197059
"14421","1041June2013",152066
"14422","1042June2013",96055
"14423","1043June2013",190525
"14424","1044June2013",157370
"14425","1045June2013",216031
"14426","1046June2013",195532
"14427","1047June2013",110199
"14428","1048June2013",151483
"14429","1049June2013",95303
"14430","1050June2013",169989
"14431","1051June2013",219600
"14432","1052June2013",168330
"14433","1053June2013",212946
"14434","1054June2013",138961
"14435","1055June2013",187170
"14436","1056June2013",79977
"14437","1057June2013",148806
"14438","1058June2013",155726
"14439","1059June2013",198587
"14440","1060June2013",169312
"14441","1061June2013",151168
"14442","1062June2013",152758
"14443","1063June2013",94624
"14444","1064June2013",214503
"14445","1065June2013",95901
"14446","1066June2013",264352
"14447","1067June2013",130959
"14448","1068June2013",100179
"14449","1069June2013",137712
"14450","1070June2013",159919
"14451","1071June2013",143542
"14452","1072June2013",157904
"14453","1073June2013",158091
"14454","1074June2013",119059
"14455","1075June2013",296502
"14456","1076June2013",74846
"14457","1077June2013",102636
"14458","1078June2013",139664
"14459","1079June2013",210048
"14460","1080June2013",237233
"14461","1081June2013",0
"14462","1082June2013",155394
"14463","1083June2013",107830
"14464","1084June2013",156460
"14465","1085June2013",188251
"14466","1086June2013",223450
"14467","1087June2013",150935
"14468","1088June2013",107635
"14469","1089June2013",246642
"14470","1090June2013",142657
"14471","1091June2013",193050
"14472","1092June2013",282599
"14473","1093June2013",183149
"14474","1094June2013",103583
"14475","1095June2013",113359
"14476","1096June2013",113581
"14477","1097June2013",284381
"14478","1098June2013",120630
"14479","1099June2013",213672
"14480","1100June2013",135230
"14481","1101June2013",230708
"14482","1102June2013",160708
"14483","1103June2013",100736
"14484","1104June2013",130553
"14485","1105June2013",88393
"14486","1106June2013",108257
"14487","1107June2013",147887
"14488","1108June2013",123420
"14489","1109June2013",112661
"14490","1110June2013",96341
"14491","1111June2013",121173
"14492","1112June2013",280820
"14493","1113June2013",154969
"14494","1114June2013",500363
"14495","1115June2013",132263
"14496","1June2014",107905
"14497","2June2014",122758
"14498","3June2014",171301
"14499","4June2014",235443
"14500","5June2014",112854
"14501","6June2014",124986
"14502","7June2014",220951
"14503","8June2014",132132
"14504","9June2014",165527
"14505","10June2014",140162
"14506","11June2014",185464
"14507","12June2014",182962
"14508","13June2014",119828
"14509","14June2014",139821
"14510","15June2014",166691
"14511","16June2014",182934
"14512","17June2014",153301
"14513","18June2014",162609
"14514","19June2014",159838
"14515","20June2014",183898
"14516","21June2014",134677
"14517","22June2014",105756
"14518","23June2014",133602
"14519","24June2014",222502
"14520","25June2014",257372
"14521","26June2014",168221
"14522","27June2014",242467
"14523","28June2014",133655
"14524","29June2014",181123
"14525","30June2014",120594
"14526","31June2014",137953
"14527","32June2014",102106
"14528","33June2014",196908
"14529","34June2014",202838
"14530","35June2014",247601
"14531","36June2014",217774
"14532","37June2014",169130
"14533","38June2014",139545
"14534","39June2014",120484
"14535","40June2014",118148
"14536","41June2014",137827
"14537","42June2014",247438
"14538","43June2014",173380
"14539","44June2014",136574
"14540","45June2014",126008
"14541","46June2014",134930
"14542","47June2014",169424
"14543","48June2014",82981
"14544","49June2014",179641
"14545","50June2014",103665
"14546","51June2014",169247
"14547","52June2014",159683
"14548","53June2014",123246
"14549","54June2014",182618
"14550","55June2014",118552
"14551","56June2014",182105
"14552","57June2014",267591
"14553","58June2014",166562
"14554","59June2014",137969
"14555","60June2014",197416
"14556","61June2014",123212
"14557","62June2014",155011
"14558","63June2014",166772
"14559","64June2014",263400
"14560","65June2014",125929
"14561","66June2014",148632
"14562","67June2014",186723
"14563","68June2014",172249
"14564","69June2014",225406
"14565","70June2014",161676
"14566","71June2014",223686
"14567","72June2014",115870
"14568","73June2014",109588
"14569","74June2014",148203
"14570","75June2014",143735
"14571","76June2014",221997
"14572","77June2014",186540
"14573","78June2014",88677
"14574","79June2014",129376
"14575","80June2014",181083
"14576","81June2014",169775
"14577","82June2014",229962
"14578","83June2014",92665
"14579","84June2014",319304
"14580","85June2014",237714
"14581","86June2014",117025
"14582","87June2014",152284
"14583","88June2014",148821
"14584","89June2014",138101
"14585","90June2014",209124
"14586","91June2014",165683
"14587","92June2014",150183
"14588","93June2014",146632
"14589","94June2014",175732
"14590","95June2014",194757
"14591","96June2014",129523
"14592","97June2014",166205
"14593","98June2014",126783
"14594","99June2014",128282
"14595","100June2014",196262
"14596","101June2014",183820
"14597","102June2014",180655
"14598","103June2014",115081
"14599","104June2014",257783
"14600","105June2014",114152
"14601","106June2014",210526
"14602","107June2014",180637
"14603","108June2014",270777
"14604","109June2014",154802
"14605","110June2014",108280
"14606","111June2014",174337
"14607","112June2014",153043
"14608","113June2014",148465
"14609","114June2014",127885
"14610","115June2014",195318
"14611","116June2014",175145
"14612","117June2014",91545
"14613","118June2014",200683
"14614","119June2014",147237
"14615","120June2014",180869
"14616","121June2014",109926
"14617","122June2014",203195
"14618","123June2014",204286
"14619","124June2014",109459
"14620","125June2014",291990
"14621","126June2014",152605
"14622","127June2014",129929
"14623","128June2014",189773
"14624","129June2014",226213
"14625","130June2014",131087
"14626","131June2014",111983
"14627","132June2014",163129
"14628","133June2014",152146
"14629","134June2014",122259
"14630","135June2014",147219
"14631","136June2014",149523
"14632","137June2014",198516
"14633","138June2014",181885
"14634","139June2014",156970
"14635","140June2014",173682
"14636","141June2014",128411
"14637","142June2014",110768
"14638","143June2014",154608
"14639","144June2014",185585
"14640","145June2014",173942
"14641","146June2014",196914
"14642","147June2014",200254
"14643","148June2014",212467
"14644","149June2014",140636
"14645","150June2014",205629
"14646","151June2014",161560
"14647","152June2014",137436
"14648","153June2014",181977
"14649","154June2014",213791
"14650","155June2014",167211
"14651","156June2014",169970
"14652","157June2014",238586
"14653","158June2014",203529
"14654","159June2014",191824
"14655","160June2014",136761
"14656","161June2014",173609
"14657","162June2014",193348
"14658","163June2014",177733
"14659","164June2014",157602
"14660","165June2014",98289
"14661","166June2014",131718
"14662","167June2014",225673
"14663","168June2014",180683
"14664","169June2014",200128
"14665","170June2014",123984
"14666","171June2014",208919
"14667","172June2014",156329
"14668","173June2014",204250
"14669","174June2014",148692
"14670","175June2014",148697
"14671","176June2014",126583
"14672","177June2014",100565
"14673","178June2014",258572
"14674","179June2014",179452
"14675","180June2014",188068
"14676","181June2014",165003
"14677","182June2014",131503
"14678","183June2014",119926
"14679","184June2014",156763
"14680","185June2014",180441
"14681","186June2014",86026
"14682","187June2014",151596
"14683","188June2014",115212
"14684","189June2014",214830
